Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
2.075	3	0	3	-75.406
2.079	3	0	3	-75.406
2.08	1	0	2	-117.181
2.08	3	0	3	-75.406
2.085	1	0	2	-117.181
2.085	3	0	3	-75.406
2.09	1	0	2	-117.181
2.09	3	0	3	-75.406
2.095	1	0	2	-117.181
2.095	3	0	3	-75.406
2.1	1	0	2	-117.181
2.1	3	0	3	-75.406
2.105	1	0	2	-117.181
2.105	3	0	3	-75.406
2.11	1	0	2	-117.181
2.11	3	0	3	-75.406
2.115	1	0	2	-117.181
2.115	3	0	3	-75.406
2.12	1	0	2	-117.181
2.12	3	0	3	-75.406
2.125	1	0	2	-117.181
2.125	3	0	3	-75.406
2.13	1	0	2	-117.181
2.13	3	0	3	-75.406
2.135	1	0	2	-117.181
2.135	3	0	3	-75.406
2.136	1	0	2	-117.181
2.14	1	0	2	-117.181
2.14	3	0	3	-75.406
2.145	1	0	2	-117.181
2.145	3	0	3	-75.406
2.15	1	0	2	-117.181
2.15	3	0	3	-75.406
2.155	1	0	2	-117.181
2.155	3	0	3	-75.406
2.159	3	0	3	-75.406
2.16	1	0	2	-117.181
2.16	3	0	3	-75.406
2.165	1	0	2	-117.181
2.165	3	0	3	-75.406
2.17	1	0	2	-117.181
2.17	3	0	3	-75.406
2.175	1	0	2	-117.181
2.175	3	0	3	-75.406
2.18	1	0	2	-117.181
2.18	3	0	3	-75.406
2.185	1	0	2	-117.181
2.185	3	0	3	-75.406
2.19	1	0	2	-117.181
2.19	3	0	3	-75.406
2.195	1	0	2	-117.181
2.195	3	0	3	-75.406
2.2	1	0	2	-117.181
2.2	3	0	3	-75.406
2.205	1	0	2	-117.181
2.205	3	0	3	-75.406
2.21	1	0	2	-117.181
2.21	3	0	3	-75.406
2.215	1	0	2	-117.181
2.215	3	0	3	-75.406
2.216	1	0	2	-117.181
2.22	1	0	2	-117.181
2.22	3	0	3	-75.406
2.225	1	0	2	-117.181
2.225	3	0	3	-75.406
2.23	1	0	2	-117.181
2.23	3	0	3	-75.406
2.235	1	0	2	-117.181
2.235	3	0	3	-75.406
2.239	3	0	3	-75.406
2.24	1	0	2	-117.181
2.24	3	0	3	-75.406
2.245	1	0	2	-117.181
2.245	3	0	3	-75.406
2.25	1	0	2	-117.181
2.25	3	0	3	-75.406
2.255	1	0	2	-117.181
2.255	3	0	3	-75.406
2.26	1	0	2	-117.181
2.26	3	0	3	-75.406
2.265	1	0	2	-117.181
2.265	3	0	3	-75.406
2.27	1	0	2	-117.181
2.27	3	0	3	-75.406
2.275	1	0	2	-117.181
2.275	3	0	3	-75.406
2.28	1	0	2	-117.181
2.28	3	0	3	-75.406
2.285	1	0	2	-117.181
2.285	3	0	3	-75.406
2.29	1	0	2	-117.181
2.29	3	0	3	-75.406
2.295	1	0	2	-117.181
2.295	3	0	3	-75.406
2.296	1	0	2	-117.181
2.3	1	0	2	-117.181
2.3	3	0	3	-75.406
2.305	1	0	2	-117.181
2.305	3	0	3	-75.406
2.31	1	0	2	-117.181
2.31	3	0	3	-75.406
2.315	1	0	2	-117.181
2.315	3	0	3	-75.406
2.319	3	0	3	-75.406
2.32	1	0	2	-117.181
2.32	3	0	3	-75.406
2.325	1	0	2	-117.181
2.325	3	0	3	-75.406
2.33	1	0	2	-117.181
2.33	3	0	3	-75.406
2.335	1	0	2	-117.181
2.335	3	0	3	-75.406
2.34	1	0	2	-117.181
2.34	3	0	3	-75.406
2.345	1	0	2	-117.181
2.345	3	0	3	-75.406
2.35	1	0	2	-117.181
2.35	3	0	3	-75.406
2.355	1	0	2	-117.181
2.355	3	0	3	-75.406
2.36	1	0	2	-117.181
2.36	3	0	3	-75.406
2.365	1	0	2	-117.181
2.365	3	0	3	-75.406
2.37	1	0	2	-117.181
2.37	3	0	3	-75.406
2.375	1	0	2	-117.181
2.375	3	0	3	-75.406
2.376	1	0	2	-117.181
2.38	1	0	2	-117.181
2.38	3	0	3	-75.406
2.385	1	0	2	-117.181
2.385	3	0	3	-75.406
2.39	1	0	2	-117.181
2.39	3	0	3	-75.406
2.395	1	0	2	-117.181
2.395	3	0	3	-75.406
2.399	3	0	3	-75.406
2.4	1	0	2	-117.181
2.4	3	0	3	-75.406
2.405	1	0	2	-117.181
2.405	3	0	3	-75.406
2.41	1	0	2	-117.181
2.41	3	0	3	-75.406
2.415	1	0	2	-117.181
2.415	3	0	3	-75.406
2.42	1	0	2	-117.181
2.42	3	0	3	-75.406
2.425	1	0	2	-117.181
2.425	3	0	3	-75.406
2.43	1	0	2	-117.181
2.43	3	0	3	-75.406
2.435	1	0	2	-117.181
2.435	3	0	3	-75.406
2.44	1	0	2	-117.181
2.44	3	0	3	-75.406
2.445	1	0	2	-117.181
2.445	3	0	3	-75.406
2.45	1	0	2	-117.181
2.45	3	0	3	-75.406
2.455	1	0	2	-117.181
2.455	3	0	3	-75.406
2.456	1	0	2	-117.181
2.46	1	0	2	-117.181
2.46	3	0	3	-75.406
2.465	1	0	2	-117.181
2.465	3	0	3	-75.406
2.47	1	0	2	-117.181
2.47	3	0	3	-75.406
2.475	1	0	2	-117.181
2.475	3	0	3	-75.406
2.479	3	0	3	-75.406
2.48	1	0	2	-117.181
2.48	3	0	3	-75.406
2.485	1	0	2	-117.181
2.485	3	0	3	-75.406
2.49	1	0	2	-117.181
2.49	3	0	3	-75.406
2.495	1	0	2	-117.181
2.495	3	0	3	-75.406
2.5	1	0	2	-117.181
2.5	3	0	3	-75.406
2.505	1	0	2	-117.181
2.505	3	0	3	-75.406
2.51	1	0	2	-117.181
2.51	3	0	3	-75.406
2.515	1	0	2	-117.181
2.515	3	0	3	-75.406
2.52	1	0	2	-117.181
2.52	3	0	3	-75.406
2.525	1	0	2	-117.181
2.525	3	0	3	-75.406
2.53	1	0	2	-117.181
2.53	3	0	3	-75.406
2.535	1	0	2	-117.181
2.535	3	0	3	-75.406
2.536	1	0	2	-117.181
2.54	1	0	2	-117.181
2.54	3	0	3	-75.406
2.545	1	0	2	-117.181
2.545	3	0	3	-75.406
2.55	1	0	2	-117.181
2.55	3	0	3	-75.406
2.555	1	0	2	-117.181
2.555	3	0	3	-75.406
2.559	3	0	3	-75.406
2.56	1	0	2	-117.181
2.56	3	0	3	-75.406
2.565	1	0	2	-117.181
2.565	3	0	3	-75.406
2.57	1	0	2	-117.181
2.57	3	0	3	-75.406
2.575	1	0	2	-117.181
2.575	3	0	3	-75.406
2.58	1	0	2	-117.181
2.58	3	0	3	-75.406
2.585	1	0	2	-117.181
2.585	3	0	3	-75.406
2.59	1	0	2	-117.181
2.59	3	0	3	-75.406
2.595	1	0	2	-117.181
2.595	3	0	3	-75.406
2.6	1	0	2	-117.181
2.6	3	0	3	-75.406
2.605	1	0	2	-117.181
2.605	3	0	3	-75.406
2.61	1	0	2	-117.181
2.61	3	0	3	-75.406
2.615	1	0	2	-117.181
2.615	3	0	3	-75.406
2.616	1	0	2	-117.181
2.62	1	0	2	-117.181
2.62	3	0	3	-75.406
2.625	1	0	2	-117.181
2.625	3	0	3	-75.406
2.63	1	0	2	-117.181
2.63	3	0	3	-75.406
2.635	1	0	2	-117.181
2.635	3	0	3	-75.406
2.639	3	0	3	-75.406
2.64	1	0	2	-117.181
2.64	3	0	3	-75.406
2.645	1	0	2	-117.181
2.645	3	0	3	-75.406
2.65	1	0	2	-117.181
2.65	3	0	3	-75.406
2.655	1	0	2	-117.181
2.655	3	0	3	-75.406
2.66	1	0	2	-117.181
2.66	3	0	3	-75.406
2.665	1	0	2	-117.181
2.665	3	0	3	-75.406
2.67	1	0	2	-117.181
2.67	3	0	3	-75.406
2.675	1	0	2	-117.181
2.675	3	0	3	-75.406
2.68	1	0	2	-117.181
2.68	3	0	3	-75.406
2.685	1	0	2	-117.181
2.685	3	0	3	-75.406
2.69	1	0	2	-117.181
2.69	3	0	3	-75.406
2.695	1	0	2	-117.181
2.695	3	0	3	-75.406
2.696	1	0	2	-117.181
2.7	1	0	2	-117.181
2.7	3	0	3	-75.406
2.705	1	0	2	-117.181
2.705	3	0	3	-75.406
2.71	1	0	2	-117.181
2.71	3	0	3	-75.406
2.715	1	0	2	-117.181
2.715	3	0	3	-75.406
2.719	3	0	3	-75.406
2.72	1	0	2	-117.181
2.72	3	0	3	-75.406
2.725	1	0	2	-117.181
2.725	3	0	3	-75.406
2.73	1	0	2	-117.181
2.73	3	0	3	-75.406
2.735	1	0	2	-117.181
2.735	3	0	3	-75.406
2.74	1	0	2	-117.181
2.74	3	0	3	-75.406
2.745	1	0	2	-117.181
2.745	3	0	3	-75.406
2.75	1	0	2	-117.181
2.75	3	0	3	-75.406
2.755	1	0	2	-117.181
2.755	3	0	3	-75.406
2.76	1	0	2	-117.181
2.76	3	0	3	-75.406
2.765	1	0	2	-117.181
2.765	3	0	3	-75.406
2.77	1	0	2	-117.181
2.77	3	0	3	-75.406
2.775	1	0	2	-117.181
2.775	3	0	3	-75.406
2.776	1	0	2	-117.181
2.78	1	0	2	-117.181
2.78	3	0	3	-75.406
2.785	1	0	2	-117.181
2.785	3	0	3	-75.406
2.79	1	0	2	-117.181
2.79	3	0	3	-75.406
2.795	1	0	2	-117.181
2.795	3	0	3	-75.406
2.799	3	0	3	-75.406
2.8	1	0	2	-117.181
2.8	3	0	3	-75.406
2.805	1	0	2	-117.181
2.805	3	0	3	-75.406
2.81	1	0	2	-117.181
2.81	3	0	3	-75.406
2.815	1	0	2	-117.181
2.815	3	0	3	-75.406
2.82	1	0	2	-117.181
2.82	3	0	3	-75.406
2.825	1	0	2	-117.181
2.825	3	0	3	-75.406
2.83	1	0	2	-117.181
2.83	3	0	3	-75.406
2.835	1	0	2	-117.181
2.835	3	0	3	-75.406
2.84	1	0	2	-117.181
2.84	3	0	3	-75.406
2.845	1	0	2	-117.181
2.845	3	0	3	-75.406
2.85	1	0	2	-117.181
2.85	3	0	3	-75.406
2.855	1	0	2	-117.181
2.855	3	0	3	-75.406
2.856	1	0	2	-117.181
2.86	1	0	2	-117.181
2.86	3	0	3	-75.406
2.865	1	0	2	-117.181
2.865	3	0	3	-75.406
2.87	1	0	2	-117.181
2.87	3	0	3	-75.406
2.875	1	0	2	-117.181
2.875	3	0	3	-75.406
2.879	3	0	3	-75.406
2.88	1	0	2	-117.181
2.88	3	0	3	-75.406
2.885	1	0	2	-117.181
2.885	3	0	3	-75.406
2.89	1	0	2	-117.181
2.89	3	0	3	-75.406
2.895	1	0	2	-117.181
2.895	3	0	3	-75.406
2.9	1	0	2	-117.181
2.9	3	0	3	-75.406
2.905	1	0	2	-117.181
2.905	3	0	3	-75.406
2.91	1	0	2	-117.181
2.91	3	0	3	-75.406
2.915	1	0	2	-117.181
2.915	3	0	3	-75.406
2.92	1	0	2	-117.181
2.92	3	0	3	-75.406
2.925	1	0	2	-117.181
2.925	3	0	3	-75.406
2.93	1	0	2	-117.181
2.93	3	0	3	-75.406
2.935	1	0	2	-117.181
2.935	3	0	3	-75.406
2.936	1	0	2	-117.181
2.94	1	0	2	-117.181
2.94	3	0	3	-75.406
2.945	1	0	2	-117.181
2.945	3	0	3	-75.406
2.95	1	0	2	-117.181
2.95	3	0	3	-75.406
2.955	1	0	2	-117.181
2.955	3	0	3	-75.406
2.959	3	0	3	-75.406
2.96	1	0	2	-117.181
2.96	3	0	3	-75.406
2.965	1	0	2	-117.181
2.965	3	0	3	-75.406
2.97	1	0	2	-117.181
2.97	3	0	3	-75.406
2.975	1	0	2	-117.181
2.975	3	0	3	-75.406
2.98	1	0	2	-117.181
2.98	3	0	3	-75.406
2.985	1	0	2	-117.181
2.985	3	0	3	-75.406
2.99	1	0	2	-117.181
2.99	3	0	3	-75.406
2.995	1	0	2	-117.181
2.995	3	0	3	-75.406
3	1	0	2	-117.181
3	3	0	3	-75.406
3.005	1	0	2	-117.181
3.005	3	0	3	-75.406
3.01	1	0	2	-117.181
3.01	3	0	3	-75.406
3.015	1	0	2	-117.181
3.015	3	0	3	-75.406
3.016	1	0	2	-117.181
3.02	1	0	2	-117.181
3.02	3	0	3	-75.406
3.025	1	0	2	-117.181
3.025	3	0	3	-75.406
3.03	1	0	2	-117.181
3.03	3	0	3	-75.406
3.035	1	0	2	-117.181
3.035	3	0	3	-75.406
3.039	3	0	3	-75.406
3.04	1	0	2	-117.181
3.04	3	0	3	-75.406
3.045	1	0	2	-117.181
3.045	3	0	3	-75.406
3.05	1	0	2	-117.181
3.05	3	0	3	-75.406
3.055	1	0	2	-117.181
3.055	3	0	3	-75.406
3.06	1	0	2	-117.181
3.06	3	0	3	-75.406
3.065	1	0	2	-117.181
3.065	3	0	3	-75.406
3.07	1	0	2	-117.181
3.07	3	0	3	-75.406
3.075	1	0	2	-117.181
3.075	3	0	3	-75.406
3.08	1	0	2	-117.181
3.08	3	0	3	-75.406
3.085	1	0	2	-117.181
3.085	3	0	3	-75.406
3.09	1	0	2	-117.181
3.09	3	0	3	-75.406
3.095	1	0	2	-117.181
3.095	3	0	3	-75.406
3.096	1	0	2	-117.181
3.1	1	0	2	-117.181
3.1	3	0	3	-75.406
3.105	1	0	2	-117.181
3.105	3	0	3	-75.406
3.11	1	0	2	-117.181
3.11	3	0	3	-75.406
3.115	1	0	2	-117.181
3.115	3	0	3	-75.406
3.119	3	0	3	-75.406
3.12	1	0	2	-117.181
3.12	3	0	3	-75.406
3.125	1	0	2	-117.181
3.125	3	0	3	-75.406
3.13	1	0	2	-117.181
3.13	3	0	3	-75.406
3.135	1	0	2	-117.181
3.135	3	0	3	-75.406
3.14	1	0	2	-117.181
3.14	3	0	3	-75.406
3.145	1	0	2	-117.181
3.145	3	0	3	-75.406
3.15	1	0	2	-117.181
3.15	3	0	3	-75.406
3.155	1	0	2	-117.181
3.155	3	0	3	-75.406
3.16	1	0	2	-117.181
3.16	3	0	3	-75.406
3.165	1	0	2	-117.181
3.165	3	0	3	-75.406
3.17	1	0	2	-117.181
3.17	3	0	3	-75.406
3.175	1	0	2	-117.181
3.175	3	0	3	-75.406
3.176	1	0	2	-117.181
3.18	1	0	2	-117.181
3.18	3	0	3	-75.406
3.185	1	0	2	-117.181
3.185	3	0	3	-75.406
3.19	1	0	2	-117.181
3.19	3	0	3	-75.406
3.195	1	0	2	-117.181
3.195	3	0	3	-75.406
3.199	3	0	3	-75.406
3.2	1	0	2	-117.181
3.2	3	0	3	-75.406
3.205	1	0	2	-117.181
3.205	3	0	3	-75.406
3.21	1	0	2	-117.181
3.21	3	0	3	-75.406
3.215	1	0	2	-117.181
3.215	3	0	3	-75.406
3.22	1	0	2	-117.181
3.22	3	0	3	-75.406
3.225	1	0	2	-117.181
3.225	3	0	3	-75.406
3.23	1	0	2	-117.181
3.23	3	0	3	-75.406
3.235	1	0	2	-117.181
3.235	3	0	3	-75.406
3.24	1	0	2	-117.181
3.24	3	0	3	-75.406
3.245	1	0	2	-117.181
3.245	3	0	3	-75.406
3.25	1	0	2	-117.181
3.25	3	0	3	-75.406
3.255	1	0	2	-117.181
3.255	3	0	3	-75.406
3.256	1	0	2	-117.181
3.26	1	0	2	-117.181
3.26	3	0	3	-75.406
3.265	1	0	2	-117.181
3.265	3	0	3	-75.406
3.27	1	0	2	-117.181
3.27	3	0	3	-75.406
3.275	1	0	2	-117.181
3.275	3	0	3	-75.406
3.279	3	0	3	-75.406
3.28	1	0	2	-117.181
3.28	3	0	3	-75.406
3.285	1	0	2	-117.181
3.285	3	0	3	-75.406
3.29	1	0	2	-117.181
3.29	3	0	3	-75.406
3.295	1	0	2	-117.181
3.295	3	0	3	-75.406
3.3	1	0	2	-117.181
3.3	3	0	3	-75.406
3.305	1	0	2	-117.181
3.305	3	0	3	-75.406
3.31	1	0	2	-117.181
3.31	3	0	3	-75.406
3.315	1	0	2	-117.181
3.315	3	0	3	-75.406
3.32	1	0	2	-117.181
3.32	3	0	3	-75.406
3.325	1	0	2	-117.181
3.325	3	0	3	-75.406
3.33	1	0	2	-117.181
3.33	3	0	3	-75.406
3.335	1	0	2	-117.181
3.335	3	0	3	-75.406
3.336	1	0	2	-117.181
3.34	1	0	2	-117.181
3.34	3	0	3	-75.406
3.345	1	0	2	-117.181
3.345	3	0	3	-75.406
3.35	1	0	2	-117.181
3.35	3	0	3	-75.406
3.355	1	0	2	-117.181
3.355	3	0	3	-75.406
3.359	3	0	3	-75.406
3.36	1	0	2	-117.181
3.36	3	0	3	-75.406
3.365	1	0	2	-117.181
3.365	3	0	3	-75.406
3.37	1	0	2	-117.181
3.37	3	0	3	-75.406
3.375	1	0	2	-117.181
3.375	3	0	3	-75.406
3.38	1	0	2	-117.181
3.38	3	0	3	-75.406
3.385	1	0	2	-117.181
3.385	3	0	3	-75.406
3.39	1	0	2	-117.181
3.39	3	0	3	-75.406
3.395	1	0	2	-117.181
3.395	3	0	3	-75.406
3.4	1	0	2	-117.181
3.4	3	0	3	-75.406
3.405	1	0	2	-117.181
3.405	3	0	3	-75.406
3.41	1	0	2	-117.181
3.41	3	0	3	-75.406
3.415	1	0	2	-117.181
3.415	3	0	3	-75.406
3.416	1	0	2	-117.181
3.42	1	0	2	-117.181
3.42	3	0	3	-75.406
3.425	1	0	2	-117.181
3.425	3	0	3	-75.406
3.43	1	0	2	-117.181
3.43	3	0	3	-75.406
3.435	1	0	2	-117.181
3.435	3	0	3	-75.406
3.439	3	0	3	-75.406
3.44	1	0	2	-117.181
3.44	3	0	3	-75.406
3.445	1	0	2	-117.181
3.445	3	0	3	-75.406
3.45	1	0	2	-117.181
3.45	3	0	3	-75.406
3.455	1	0	2	-117.181
3.455	3	0	3	-75.406
3.46	1	0	2	-117.181
3.46	3	0	3	-75.406
3.465	1	0	2	-117.181
3.465	3	0	3	-75.406
3.47	1	0	2	-117.181
3.47	3	0	3	-75.406
3.475	1	0	2	-117.181
3.475	3	0	3	-75.406
3.48	1	0	2	-117.181
3.48	3	0	3	-75.406
3.485	1	0	2	-117.181
3.485	3	0	3	-75.406
3.49	1	0	2	-117.181
3.49	3	0	3	-75.406
3.495	1	0	2	-117.181
3.495	3	0	3	-75.406
3.496	1	0	2	-117.181
3.5	1	0	2	-117.181
3.5	3	0	3	-75.406
3.505	1	0	2	-117.181
3.505	3	0	3	-75.406
3.51	1	0	2	-117.181
3.51	3	0	3	-75.406
3.515	1	0	2	-117.181
3.515	3	0	3	-75.406
3.519	3	0	3	-75.406
3.52	1	0	2	-117.181
3.52	3	0	3	-75.406
3.525	1	0	2	-117.181
3.525	3	0	3	-75.406
3.53	1	0	2	-117.181
3.53	3	0	3	-75.406
3.535	1	0	2	-117.181
3.535	3	0	3	-75.406
3.54	1	0	2	-117.181
3.54	3	0	3	-75.406
3.545	1	0	2	-117.181
3.545	3	0	3	-75.406
3.55	1	0	2	-117.181
3.55	3	0	3	-75.406
3.555	1	0	2	-117.181
3.555	3	0	3	-75.406
3.56	1	0	2	-117.181
3.56	3	0	3	-75.406
3.565	1	0	2	-117.181
3.565	3	0	3	-75.406
3.57	1	0	2	-117.181
3.57	3	0	3	-75.406
3.575	1	0	2	-117.181
3.575	3	0	3	-75.406
3.576	1	0	2	-117.181
3.58	1	0	2	-117.181
3.58	3	0	3	-75.406
3.585	1	0	2	-117.181
3.585	3	0	3	-75.406
3.59	1	0	2	-117.181
3.59	3	0	3	-75.406
3.595	1	0	2	-117.181
3.595	3	0	3	-75.406
3.599	3	0	3	-75.406
3.6	1	0	2	-117.181
3.6	3	0	3	-75.406
3.605	1	0	2	-117.181
3.605	3	0	3	-75.406
3.61	1	0	2	-117.181
3.61	3	0	3	-75.406
3.615	1	0	2	-117.181
3.615	3	0	3	-75.406
3.62	1	0	2	-117.181
3.62	3	0	3	-75.406
3.625	1	0	2	-117.181
3.625	3	0	3	-75.406
3.63	1	0	2	-117.181
3.63	3	0	3	-75.406
3.635	1	0	2	-117.181
3.635	3	0	3	-75.406
3.64	1	0	2	-117.181
3.64	3	0	3	-75.406
3.645	1	0	2	-117.181
3.645	3	0	3	-75.406
3.65	1	0	2	-117.181
3.65	3	0	3	-75.406
3.655	1	0	2	-117.181
3.655	3	0	3	-75.406
3.656	1	0	2	-117.181
3.66	1	0	2	-117.181
3.66	3	0	3	-75.406
3.665	1	0	2	-117.181
3.665	3	0	3	-75.406
3.67	1	0	2	-117.181
3.67	3	0	3	-75.406
3.675	1	0	2	-117.181
3.675	3	0	3	-75.406
3.679	3	0	3	-75.406
3.68	1	0	2	-117.181
3.68	3	0	3	-75.406
3.685	1	0	2	-117.181
3.685	3	0	3	-75.406
3.69	1	0	2	-117.181
3.69	3	0	3	-75.406
3.695	1	0	2	-117.181
3.695	3	0	3	-75.406
3.7	1	0	2	-117.181
3.7	3	0	3	-75.406
3.705	1	0	2	-117.181
3.705	3	0	3	-75.406
3.71	1	0	2	-117.181
3.71	3	0	3	-75.406
3.715	1	0	2	-117.181
3.715	3	0	3	-75.406
3.72	1	0	2	-117.181
3.72	3	0	3	-75.406
3.725	1	0	2	-117.181
3.725	3	0	3	-75.406
3.73	1	0	2	-117.181
3.73	3	0	3	-75.406
3.735	1	0	2	-117.181
3.735	3	0	3	-75.406
3.736	1	0	2	-117.181
3.74	1	0	2	-117.181
3.74	3	0	3	-75.406
3.745	1	0	2	-117.181
3.745	3	0	3	-75.406
3.75	1	0	2	-117.181
3.75	3	0	3	-75.406
3.755	1	0	2	-117.181
3.755	3	0	3	-75.406
3.759	3	0	3	-75.406
3.76	1	0	2	-117.181
3.76	3	0	3	-75.406
3.765	1	0	2	-117.181
3.765	3	0	3	-75.406
3.77	1	0	2	-117.181
3.77	3	0	3	-75.406
3.775	1	0	2	-117.181
3.775	3	0	3	-75.406
3.78	1	0	2	-117.181
3.78	3	0	3	-75.406
3.785	1	0	2	-117.181
3.785	3	0	3	-75.406
3.79	1	0	2	-117.181
3.79	3	0	3	-75.406
3.795	1	0	2	-117.181
3.795	3	0	3	-75.406
3.8	1	0	2	-117.181
3.8	3	0	3	-75.406
3.805	1	0	2	-117.181
3.805	3	0	3	-75.406
3.81	1	0	2	-117.181
3.81	3	0	3	-75.406
3.815	1	0	2	-117.181
3.815	3	0	3	-75.406
3.816	1	0	2	-117.181
3.82	1	0	2	-117.181
3.82	3	0	3	-75.406
3.825	1	0	2	-117.181
3.825	3	0	3	-75.406
3.83	1	0	2	-117.181
3.83	3	0	3	-75.406
3.835	1	0	2	-117.181
3.835	3	0	3	-75.406
3.839	3	0	3	-75.406
3.84	1	0	2	-117.181
3.84	3	0	3	-75.406
3.845	1	0	2	-117.181
3.845	3	0	3	-75.406
3.85	1	0	2	-117.181
3.85	3	0	3	-75.406
3.855	1	0	2	-117.181
3.855	3	0	3	-75.406
3.86	1	0	2	-117.181
3.86	3	0	3	-75.406
3.865	1	0	2	-117.181
3.865	3	0	3	-75.406
3.87	1	0	2	-117.181
3.87	3	0	3	-75.406
3.875	1	0	2	-117.181
3.875	3	0	3	-75.406
3.88	1	0	2	-117.181
3.88	3	0	3	-75.406
3.885	1	0	2	-117.181
3.885	3	0	3	-75.406
3.89	1	0	2	-117.181
3.89	3	0	3	-75.406
3.895	1	0	2	-117.181
3.895	3	0	3	-75.406
3.896	1	0	2	-117.181
3.9	1	0	2	-117.181
3.9	3	0	3	-75.406
3.905	1	0	2	-117.181
3.905	3	0	3	-75.406
3.91	1	0	2	-117.181
3.91	3	0	3	-75.406
3.915	1	0	2	-117.181
3.915	3	0	3	-75.406
3.919	3	0	3	-75.406
3.92	1	0	2	-117.181
3.92	3	0	3	-75.406
3.925	1	0	2	-117.181
3.925	3	0	3	-75.406
3.93	1	0	2	-117.181
3.93	3	0	3	-75.406
3.935	1	0	2	-117.181
3.935	3	0	3	-75.406
3.94	1	0	2	-117.181
3.94	3	0	3	-75.406
3.945	1	0	2	-117.181
3.945	3	0	3	-75.406
3.95	1	0	2	-117.181
3.95	3	0	3	-75.406
3.955	1	0	2	-117.181
3.955	3	0	3	-75.406
3.96	1	0	2	-117.181
3.96	3	0	3	-75.406
3.965	1	0	2	-117.181
3.965	3	0	3	-75.406
3.97	1	0	2	-117.181
3.97	3	0	3	-75.406
3.975	1	0	2	-117.181
3.975	3	0	3	-75.406
3.976	1	0	2	-117.181
3.98	1	0	2	-117.181
3.98	3	0	3	-75.406
3.985	1	0	2	-117.181
3.985	3	0	3	-75.406
3.99	1	0	2	-117.181
3.99	3	0	3	-75.406
3.995	1	0	2	-117.181
3.995	3	0	3	-75.406
3.999	3	0	3	-75.406
4	1	0	2	-117.181
4	3	0	3	-75.406
4.005	1	0	2	-117.181
4.005	3	0	3	-75.406
4.01	1	0	2	-117.181
4.01	3	0	3	-75.406
4.015	1	0	2	-117.181
4.015	3	0	3	-75.406
4.02	1	0	2	-117.181
4.02	3	0	3	-75.406
4.025	1	0	2	-117.181
4.025	3	0	3	-75.406
4.03	1	0	2	-117.181
4.03	3	0	3	-75.406
4.035	1	0	2	-117.181
4.035	3	0	3	-75.406
4.04	1	0	2	-117.181
4.04	3	0	3	-75.406
4.045	1	0	2	-117.181
4.045	3	0	3	-75.406
4.05	1	0	2	-117.181
4.05	3	0	3	-75.406
4.055	1	0	2	-117.181
4.055	3	0	3	-75.406
4.056	1	0	2	-117.181
4.06	1	0	2	-117.181
4.06	3	0	3	-75.406
4.065	1	0	2	-117.181
4.065	3	0	3	-75.406
4.07	1	0	2	-117.181
4.07	3	0	3	-75.406
4.075	1	0	2	-117.181
4.075	3	0	3	-75.406
4.079	3	0	3	-75.406
4.08	1	0	2	-117.181
4.08	3	0	3	-75.406
4.085	1	0	2	-117.181
4.085	3	0	3	-75.406
4.09	1	0	2	-117.181
4.09	3	0	3	-75.406
4.095	1	0	2	-117.181
4.095	3	0	3	-75.406
4.1	1	0	2	-117.181
4.1	3	0	3	-75.406
4.105	1	0	2	-117.181
4.105	3	0	3	-75.406
4.11	1	0	2	-117.181
4.11	3	0	3	-75.406
4.115	1	0	2	-117.181
4.115	3	0	3	-75.406
4.12	1	0	2	-117.181
4.12	3	0	3	-75.406
4.125	1	0	2	-117.181
4.125	3	0	3	-75.406
4.13	1	0	2	-117.181
4.13	3	0	3	-75.406
4.135	1	0	2	-117.181
4.135	3	0	3	-75.406
4.136	1	0	2	-117.181
4.14	1	0	2	-117.181
4.14	3	0	3	-75.406
4.145	1	0	2	-117.181
4.145	3	0	3	-75.406
4.15	1	0	2	-117.181
4.15	3	0	3	-75.406
4.155	1	0	2	-117.181
4.155	3	0	3	-75.406
4.159	3	0	3	-75.406
4.16	1	0	2	-117.181
4.16	3	0	3	-75.406
4.165	1	0	2	-117.181
4.165	3	0	3	-75.406
4.17	1	0	2	-117.181
4.17	3	0	3	-75.406
4.175	1	0	2	-117.181
4.175	3	0	3	-75.406
4.18	1	0	2	-117.181
4.18	3	0	3	-75.406
4.185	1	0	2	-117.181
4.185	3	0	3	-75.406
4.19	1	0	2	-117.181
4.19	3	0	3	-75.406
4.195	1	0	2	-117.181
4.195	3	0	3	-75.406
4.2	1	0	2	-117.181
4.2	3	0	3	-75.406
4.205	1	0	2	-117.181
4.205	3	0	3	-75.406
4.21	1	0	2	-117.181
4.21	3	0	3	-75.406
4.215	1	0	2	-117.181
4.215	3	0	3	-75.406
4.216	1	0	2	-117.181
4.22	1	0	2	-117.181
4.22	3	0	3	-75.406
4.225	1	0	2	-117.181
4.225	3	0	3	-75.406
4.23	1	0	2	-117.181
4.23	3	0	3	-75.406
4.235	1	0	2	-117.181
4.235	3	0	3	-75.406
4.239	3	0	3	-75.406
4.24	1	0	2	-117.181
4.24	3	0	3	-75.406
4.245	1	0	2	-117.181
4.245	3	0	3	-75.406
4.25	1	0	2	-117.181
4.25	3	0	3	-75.406
4.255	1	0	2	-117.181
4.255	3	0	3	-75.406
4.26	1	0	2	-117.181
4.26	3	0	3	-75.406
4.265	1	0	2	-117.181
