Time	CellId	RNTI	BWPId	SINR(dB)
69.6701	3	1	0	24.0017
69.6751	1	1	0	-18.1901
69.6751	3	1	0	24.0017
69.6791	3	1	0	61.6913
69.6801	1	1	0	-18.1901
69.6801	3	1	0	24.0017
69.6851	1	1	0	-18.1901
69.6851	3	1	0	24.0017
69.6901	1	1	0	-18.1901
69.6901	3	1	0	24.0017
69.6951	1	1	0	-18.1901
69.6951	3	1	0	24.0017
69.7001	1	1	0	-18.1901
69.7001	3	1	0	24.0017
69.7051	1	1	0	-18.1901
69.7051	3	1	0	24.0017
69.7101	1	1	0	-18.1901
69.7101	3	1	0	24.0017
69.7151	1	1	0	-18.1901
69.7151	3	1	0	24.0017
69.7201	1	1	0	-18.1901
69.7201	3	1	0	24.0017
69.7251	1	1	0	-18.1901
69.7251	3	1	0	24.0017
69.7301	1	1	0	-18.1901
69.7301	3	1	0	24.0017
69.7351	1	1	0	-18.1901
69.7351	3	1	0	24.0017
69.7361	1	1	0	8.91451
69.7401	1	1	0	-18.1901
69.7401	3	1	0	24.0017
69.7451	1	1	0	-18.1901
69.7451	3	1	0	24.0017
69.7501	1	1	0	-18.1901
69.7501	3	1	0	24.0017
69.7551	1	1	0	-18.1901
69.7551	3	1	0	24.0017
69.7591	3	1	0	61.6913
69.7601	1	1	0	-18.1901
69.7601	3	1	0	24.0017
69.7651	1	1	0	-18.1901
69.7651	3	1	0	24.0017
69.7701	1	1	0	-18.1901
69.7701	3	1	0	24.0017
69.7751	1	1	0	-18.1901
69.7751	3	1	0	24.0017
69.7801	1	1	0	-18.1901
69.7801	3	1	0	24.0017
69.7851	1	1	0	-18.1901
69.7851	3	1	0	24.0017
69.7901	1	1	0	-18.1901
69.7901	3	1	0	24.0017
69.7951	1	1	0	-18.1901
69.7951	3	1	0	24.0017
69.8001	1	1	0	-18.1901
69.8001	3	1	0	24.0017
69.8051	1	1	0	-18.1901
69.8051	3	1	0	24.0017
69.8101	1	1	0	-18.1901
69.8101	3	1	0	24.0017
69.8151	1	1	0	-18.1901
69.8151	3	1	0	24.0017
69.8161	1	1	0	8.91451
69.8201	1	1	0	-18.1901
69.8201	3	1	0	24.0017
69.8251	1	1	0	-18.1901
69.8251	3	1	0	24.0017
69.8301	1	1	0	-18.1901
69.8301	3	1	0	24.0017
69.8351	1	1	0	-18.1901
69.8351	3	1	0	24.0017
69.8391	3	1	0	61.6913
69.8401	1	1	0	-18.1901
69.8401	3	1	0	24.0017
69.8451	1	1	0	-18.1901
69.8451	3	1	0	24.0017
69.8501	1	1	0	-18.1901
69.8501	3	1	0	24.0017
69.8551	1	1	0	-18.1901
69.8551	3	1	0	24.0017
69.8601	1	1	0	-18.1901
69.8601	3	1	0	24.0017
69.8651	1	1	0	-18.1901
69.8651	3	1	0	24.0017
69.8701	1	1	0	-18.1901
69.8701	3	1	0	24.0017
69.8751	1	1	0	-18.1901
69.8751	3	1	0	24.0017
69.8801	1	1	0	-18.1901
69.8801	3	1	0	24.0017
69.8851	1	1	0	-18.1901
69.8851	3	1	0	24.0017
69.8901	1	1	0	-18.1901
69.8901	3	1	0	24.0017
69.8951	1	1	0	-18.1901
69.8951	3	1	0	24.0017
69.8961	1	1	0	8.91451
69.9001	1	1	0	-18.1901
69.9001	3	1	0	24.0017
69.9051	1	1	0	-18.1901
69.9051	3	1	0	24.0017
69.9101	1	1	0	-18.1901
69.9101	3	1	0	24.0017
69.9151	1	1	0	-18.1901
69.9151	3	1	0	24.0017
69.9191	3	1	0	61.6913
69.9201	1	1	0	-18.1901
69.9201	3	1	0	24.0017
69.9251	1	1	0	-18.1901
69.9251	3	1	0	24.0017
69.9301	1	1	0	-18.1901
69.9301	3	1	0	24.0017
69.9351	1	1	0	-18.1901
69.9351	3	1	0	24.0017
69.9401	1	1	0	-18.1901
69.9401	3	1	0	24.0017
69.9451	1	1	0	-18.1901
69.9451	3	1	0	24.0017
69.9501	1	1	0	-18.1901
69.9501	3	1	0	24.0017
69.9551	1	1	0	-18.1901
69.9551	3	1	0	24.0017
69.9601	1	1	0	-18.1901
69.9601	3	1	0	24.0017
69.9651	1	1	0	-18.1901
69.9651	3	1	0	24.0017
69.9701	1	1	0	-18.1901
69.9701	3	1	0	24.0017
69.9751	1	1	0	-18.1901
69.9751	3	1	0	24.0017
69.9761	1	1	0	8.91451
69.9801	1	1	0	-18.1901
69.9801	3	1	0	24.0017
69.9851	1	1	0	-18.1901
69.9851	3	1	0	24.0017
69.9901	1	1	0	-18.1901
69.9901	3	1	0	24.0017
69.9951	1	1	0	-18.1901
69.9951	3	1	0	24.0017
69.9991	3	1	0	61.6913
70.0001	1	1	0	-18.1901
70.0001	3	1	0	24.0017
70.0051	1	1	0	-18.1901
70.0051	3	1	0	24.0017
70.0101	1	1	0	-18.1901
70.0101	3	1	0	24.0017
70.0151	1	1	0	-18.1901
70.0151	3	1	0	24.0017
70.0201	1	1	0	-18.1901
70.0201	3	1	0	24.0017
70.0251	1	1	0	-18.1901
70.0251	3	1	0	24.0017
70.0301	1	1	0	-18.1901
70.0301	3	1	0	24.0017
70.0351	1	1	0	-18.1901
70.0351	3	1	0	24.0017
70.0401	1	1	0	-18.1901
70.0401	3	1	0	24.0017
70.0451	1	1	0	-18.1901
70.0451	3	1	0	24.0017
70.0501	1	1	0	-18.1901
70.0501	3	1	0	24.0017
70.0551	1	1	0	-18.1901
70.0551	3	1	0	24.0017
70.0561	1	1	0	8.91451
70.0601	1	1	0	-18.1901
70.0601	3	1	0	24.0017
70.0651	1	1	0	-18.1901
70.0651	3	1	0	24.0017
70.0701	1	1	0	-18.1901
70.0701	3	1	0	24.0017
70.0751	1	1	0	-18.1901
70.0751	3	1	0	24.0017
70.0791	3	1	0	61.6913
70.0801	1	1	0	-18.1901
70.0801	3	1	0	24.0017
70.0851	1	1	0	-18.1901
70.0851	3	1	0	24.0017
70.0901	1	1	0	-18.1901
70.0901	3	1	0	24.0017
70.0951	1	1	0	-18.1901
70.0951	3	1	0	24.0017
70.1001	1	1	0	-18.1901
70.1001	3	1	0	24.0017
70.1051	1	1	0	-18.1901
70.1051	3	1	0	24.0017
70.1101	1	1	0	-18.1901
70.1101	3	1	0	24.0017
70.1151	1	1	0	-18.1901
70.1151	3	1	0	24.0017
70.1201	1	1	0	-18.1901
70.1201	3	1	0	24.0017
70.1251	1	1	0	-18.1901
70.1251	3	1	0	24.0017
70.1301	1	1	0	-18.1901
70.1301	3	1	0	24.0017
70.1351	1	1	0	-18.1901
70.1351	3	1	0	24.0017
70.1361	1	1	0	8.91451
70.1401	1	1	0	-18.1901
70.1401	3	1	0	24.0017
70.1451	1	1	0	-18.1901
70.1451	3	1	0	24.0017
70.1501	1	1	0	-18.1901
70.1501	3	1	0	24.0017
70.1551	1	1	0	-18.1901
70.1551	3	1	0	24.0017
70.1591	3	1	0	61.6913
70.1601	1	1	0	-18.1901
70.1601	3	1	0	24.0017
70.1651	1	1	0	-18.1901
70.1651	3	1	0	24.0017
70.1701	1	1	0	-18.1901
70.1701	3	1	0	24.0017
70.1751	1	1	0	-18.1901
70.1751	3	1	0	24.0017
70.1801	1	1	0	-18.1901
70.1801	3	1	0	24.0017
70.1851	1	1	0	-18.1901
70.1851	3	1	0	24.0017
70.1901	1	1	0	-18.1901
70.1901	3	1	0	24.0017
70.1951	1	1	0	-18.1901
70.1951	3	1	0	24.0017
70.2001	1	1	0	-18.1901
70.2001	3	1	0	24.0017
70.2051	1	1	0	-18.1901
70.2051	3	1	0	24.0017
70.2101	1	1	0	-18.1901
70.2101	3	1	0	24.0017
70.2151	1	1	0	-18.1901
70.2151	3	1	0	24.0017
70.2161	1	1	0	8.91451
70.2201	1	1	0	-18.1901
70.2201	3	1	0	24.0017
70.2251	1	1	0	-18.1901
70.2251	3	1	0	24.0017
70.2301	1	1	0	-18.1901
70.2301	3	1	0	24.0017
70.2351	1	1	0	-18.1901
70.2351	3	1	0	24.0017
70.2391	3	1	0	61.6913
70.2401	1	1	0	-18.1901
70.2401	3	1	0	24.0017
70.2451	1	1	0	-18.1901
70.2451	3	1	0	24.0017
70.2501	1	1	0	-18.1901
70.2501	3	1	0	24.0017
70.2551	1	1	0	-18.1901
70.2551	3	1	0	24.0017
70.2601	1	1	0	-18.1901
70.2601	3	1	0	24.0017
70.2651	1	1	0	-18.1901
70.2651	3	1	0	24.0017
70.2701	1	1	0	-18.1901
70.2701	3	1	0	24.0017
70.2751	1	1	0	-18.1901
70.2751	3	1	0	24.0017
70.2801	1	1	0	-18.1901
70.2801	3	1	0	24.0017
70.2851	1	1	0	-18.1901
70.2851	3	1	0	24.0017
70.2901	1	1	0	-18.1901
70.2901	3	1	0	24.0017
70.2951	1	1	0	-18.1901
70.2951	3	1	0	24.0017
70.2961	1	1	0	8.91451
70.3001	1	1	0	-18.1901
70.3001	3	1	0	24.0017
70.3051	1	1	0	-18.1901
70.3051	3	1	0	24.0017
70.3101	1	1	0	-18.1901
70.3101	3	1	0	24.0017
70.3151	1	1	0	-18.1901
70.3151	3	1	0	24.0017
70.3191	3	1	0	61.6913
70.3201	1	1	0	-18.1901
70.3201	3	1	0	24.0017
70.3251	1	1	0	-18.1901
70.3251	3	1	0	24.0017
70.3301	1	1	0	-18.1901
70.3301	3	1	0	24.0017
70.3351	1	1	0	-18.1901
70.3351	3	1	0	24.0017
70.3401	1	1	0	-18.1901
70.3401	3	1	0	24.0017
70.3451	1	1	0	-18.1901
70.3451	3	1	0	24.0017
70.3501	1	1	0	-18.1901
70.3501	3	1	0	24.0017
70.3551	1	1	0	-18.1901
70.3551	3	1	0	24.0017
70.3601	1	1	0	-18.1901
70.3601	3	1	0	24.0017
70.3651	1	1	0	-18.1901
70.3651	3	1	0	24.0017
70.3701	1	1	0	-18.1901
70.3701	3	1	0	24.0017
70.3751	1	1	0	-18.1901
70.3751	3	1	0	24.0017
70.3761	1	1	0	8.91451
70.3801	1	1	0	-18.1901
70.3801	3	1	0	24.0017
70.3851	1	1	0	-18.1901
70.3851	3	1	0	24.0017
70.3901	1	1	0	-18.1901
70.3901	3	1	0	24.0017
70.3951	1	1	0	-18.1901
70.3951	3	1	0	24.0017
70.3991	3	1	0	61.6913
70.4001	1	1	0	-18.1901
70.4001	3	1	0	24.0017
70.4051	1	1	0	-18.1901
70.4051	3	1	0	24.0017
70.4101	1	1	0	-18.1901
70.4101	3	1	0	24.0017
70.4151	1	1	0	-18.1901
70.4151	3	1	0	24.0017
70.4201	1	1	0	-18.1901
70.4201	3	1	0	24.0017
70.4251	1	1	0	-18.1901
70.4251	3	1	0	24.0017
70.4301	1	1	0	-18.1901
70.4301	3	1	0	24.0017
70.4351	1	1	0	-18.1901
70.4351	3	1	0	24.0017
70.4401	1	1	0	-18.1901
70.4401	3	1	0	24.0017
70.4451	1	1	0	-18.1901
70.4451	3	1	0	24.0017
70.4501	1	1	0	-18.1901
70.4501	3	1	0	24.0017
70.4551	1	1	0	-18.1901
70.4551	3	1	0	24.0017
70.4561	1	1	0	8.91451
70.4601	1	1	0	-18.1901
70.4601	3	1	0	24.0017
70.4651	1	1	0	-18.1901
70.4651	3	1	0	24.0017
70.4701	1	1	0	-18.1901
70.4701	3	1	0	24.0017
70.4751	1	1	0	-18.1901
70.4751	3	1	0	24.0017
70.4791	3	1	0	61.6913
70.4801	1	1	0	-18.1901
70.4801	3	1	0	24.0017
70.4851	1	1	0	-18.1901
70.4851	3	1	0	24.0017
70.4901	1	1	0	-18.1901
70.4901	3	1	0	24.0017
70.4951	1	1	0	-18.1901
70.4951	3	1	0	24.0017
70.5001	1	1	0	-18.1901
70.5001	3	1	0	24.0017
70.5051	1	1	0	-18.1901
70.5051	3	1	0	24.0017
70.5101	1	1	0	-18.1901
70.5101	3	1	0	24.0017
70.5151	1	1	0	-18.1901
70.5151	3	1	0	24.0017
70.5201	1	1	0	-18.1901
70.5201	3	1	0	24.0017
70.5251	1	1	0	-18.1901
70.5251	3	1	0	24.0017
70.5301	1	1	0	-18.1901
70.5301	3	1	0	24.0017
70.5351	1	1	0	-18.1901
70.5351	3	1	0	24.0017
70.5361	1	1	0	8.91451
70.5401	1	1	0	-18.1901
70.5401	3	1	0	24.0017
70.5451	1	1	0	-18.1901
70.5451	3	1	0	24.0017
70.5501	1	1	0	-18.1901
70.5501	3	1	0	24.0017
70.5551	1	1	0	-18.1901
70.5551	3	1	0	24.0017
70.5591	3	1	0	61.6913
70.5601	1	1	0	-18.1901
70.5601	3	1	0	24.0017
70.5651	1	1	0	-18.1901
70.5651	3	1	0	24.0017
70.5701	1	1	0	-18.1901
70.5701	3	1	0	24.0017
70.5751	1	1	0	-18.1901
70.5751	3	1	0	24.0017
70.5801	1	1	0	-18.1901
70.5801	3	1	0	24.0017
70.5851	1	1	0	-18.1901
70.5851	3	1	0	24.0017
70.5901	1	1	0	-18.1901
70.5901	3	1	0	24.0017
70.5951	1	1	0	-18.1901
70.5951	3	1	0	24.0017
70.6001	1	1	0	-18.1901
70.6001	3	1	0	24.0017
70.6051	1	1	0	-18.1901
70.6051	3	1	0	24.0017
70.6101	1	1	0	-18.1901
70.6101	3	1	0	24.0017
70.6151	1	1	0	-18.1901
70.6151	3	1	0	24.0017
70.6161	1	1	0	8.91451
70.6201	1	1	0	-18.1901
70.6201	3	1	0	24.0017
70.6251	1	1	0	-18.1901
70.6251	3	1	0	24.0017
70.6301	1	1	0	-18.1901
70.6301	3	1	0	24.0017
70.6351	1	1	0	-18.1901
70.6351	3	1	0	24.0017
70.6391	3	1	0	61.6913
70.6401	1	1	0	-18.1901
70.6401	3	1	0	24.0017
70.6451	1	1	0	-18.1901
70.6451	3	1	0	24.0017
70.6501	1	1	0	-18.1901
70.6501	3	1	0	24.0017
70.6551	1	1	0	-18.1901
70.6551	3	1	0	24.0017
70.6601	1	1	0	-18.1901
70.6601	3	1	0	24.0017
70.6651	1	1	0	-18.1901
70.6651	3	1	0	24.0017
70.6701	1	1	0	-18.1901
70.6701	3	1	0	24.0017
70.6751	1	1	0	-18.1901
70.6751	3	1	0	24.0017
70.6801	1	1	0	-18.1901
70.6801	3	1	0	24.0017
70.6851	1	1	0	-18.1901
70.6851	3	1	0	24.0017
70.6901	1	1	0	-18.1901
70.6901	3	1	0	24.0017
70.6951	1	1	0	-18.1901
70.6951	3	1	0	24.0017
70.6961	1	1	0	8.91451
70.7001	1	1	0	-18.1901
70.7001	3	1	0	24.0017
70.7051	1	1	0	-18.1901
70.7051	3	1	0	24.0017
70.7101	1	1	0	-18.1901
70.7101	3	1	0	24.0017
70.7151	1	1	0	-18.1901
70.7151	3	1	0	24.0017
70.7191	3	1	0	61.6913
70.7201	1	1	0	-18.1901
70.7201	3	1	0	24.0017
70.7251	1	1	0	-18.1901
70.7251	3	1	0	24.0017
70.7301	1	1	0	-18.1901
70.7301	3	1	0	24.0017
70.7351	1	1	0	-18.1901
70.7351	3	1	0	24.0017
70.7401	1	1	0	-18.1901
70.7401	3	1	0	24.0017
70.7451	1	1	0	-18.1901
70.7451	3	1	0	24.0017
70.7501	1	1	0	-18.1901
70.7501	3	1	0	24.0017
70.7551	1	1	0	-18.1901
70.7551	3	1	0	24.0017
70.7601	1	1	0	-18.1901
70.7601	3	1	0	24.0017
70.7651	1	1	0	-18.1901
70.7651	3	1	0	24.0017
70.7701	1	1	0	-18.1901
70.7701	3	1	0	24.0017
70.7751	1	1	0	-18.1901
70.7751	3	1	0	24.0017
70.7761	1	1	0	8.91451
70.7801	1	1	0	-18.1901
70.7801	3	1	0	24.0017
70.7851	1	1	0	-18.1901
70.7851	3	1	0	24.0017
70.7901	1	1	0	-18.1901
70.7901	3	1	0	24.0017
70.7951	1	1	0	-18.1901
70.7951	3	1	0	24.0017
70.7991	3	1	0	61.6913
70.8001	1	1	0	-18.1901
70.8001	3	1	0	24.0017
70.8051	1	1	0	-18.1901
70.8051	3	1	0	24.0017
70.8101	1	1	0	-18.1901
70.8101	3	1	0	24.0017
70.8151	1	1	0	-18.1901
70.8151	3	1	0	24.0017
70.8201	1	1	0	-18.1901
70.8201	3	1	0	24.0017
70.8251	1	1	0	-18.1901
70.8251	3	1	0	24.0017
70.8301	1	1	0	-18.1901
70.8301	3	1	0	24.0017
70.8351	1	1	0	-18.1901
70.8351	3	1	0	24.0017
70.8401	1	1	0	-18.1901
70.8401	3	1	0	24.0017
70.8451	1	1	0	-18.1901
70.8451	3	1	0	24.0017
70.8501	1	1	0	-18.1901
70.8501	3	1	0	24.0017
70.8551	1	1	0	-18.1901
70.8551	3	1	0	24.0017
70.8561	1	1	0	8.91451
70.8601	1	1	0	-18.1901
70.8601	3	1	0	24.0017
70.8651	1	1	0	-18.1901
70.8651	3	1	0	24.0017
70.8701	1	1	0	-18.1901
70.8701	3	1	0	24.0017
70.8751	1	1	0	-18.1901
70.8751	3	1	0	24.0017
70.8791	3	1	0	61.6913
70.8801	1	1	0	-18.1901
70.8801	3	1	0	24.0017
70.8851	1	1	0	-18.1901
70.8851	3	1	0	24.0017
70.8901	1	1	0	-18.1901
70.8901	3	1	0	24.0017
70.8951	1	1	0	-18.1901
70.8951	3	1	0	24.0017
70.9001	1	1	0	-18.1901
70.9001	3	1	0	24.0017
70.9051	1	1	0	-18.1901
70.9051	3	1	0	24.0017
70.9101	1	1	0	-18.1901
70.9101	3	1	0	24.0017
70.9151	1	1	0	-18.1901
70.9151	3	1	0	24.0017
70.9201	1	1	0	-18.1901
70.9201	3	1	0	24.0017
70.9251	1	1	0	-18.1901
70.9251	3	1	0	24.0017
70.9301	1	1	0	-18.1901
70.9301	3	1	0	24.0017
70.9351	1	1	0	-18.1901
70.9351	3	1	0	24.0017
70.9361	1	1	0	8.91451
70.9401	1	1	0	-18.1901
70.9401	3	1	0	24.0017
70.9451	1	1	0	-18.1901
70.9451	3	1	0	24.0017
70.9501	1	1	0	-18.1901
70.9501	3	1	0	24.0017
70.9551	1	1	0	-18.1901
70.9551	3	1	0	24.0017
70.9591	3	1	0	61.6913
70.9601	1	1	0	-18.1901
70.9601	3	1	0	24.0017
70.9651	1	1	0	-18.1901
70.9651	3	1	0	24.0017
70.9701	1	1	0	-18.1901
70.9701	3	1	0	24.0017
70.9751	1	1	0	-18.1901
70.9751	3	1	0	24.0017
70.9801	1	1	0	-18.1901
70.9801	3	1	0	24.0017
70.9851	1	1	0	-18.1901
70.9851	3	1	0	24.0017
70.9901	1	1	0	-18.1901
70.9901	3	1	0	24.0017
70.9951	1	1	0	-18.1901
70.9951	3	1	0	24.0017
71.0001	1	1	0	-18.1901
71.0001	3	1	0	24.0017
71.0051	1	1	0	-18.1901
71.0051	3	1	0	24.0017
71.0101	1	1	0	-18.1901
71.0101	3	1	0	24.0017
71.0151	1	1	0	-18.1901
71.0151	3	1	0	24.0017
71.0161	1	1	0	8.91451
71.0201	1	1	0	-18.1901
71.0201	3	1	0	24.0017
71.0251	1	1	0	-18.1901
71.0251	3	1	0	24.0017
71.0301	1	1	0	-18.1901
71.0301	3	1	0	24.0017
71.0351	1	1	0	-18.1901
71.0351	3	1	0	24.0017
71.0391	3	1	0	61.6913
71.0401	1	1	0	-18.1901
71.0401	3	1	0	24.0017
71.0451	1	1	0	-18.1901
71.0451	3	1	0	24.0017
71.0501	1	1	0	-18.1901
71.0501	3	1	0	24.0017
71.0551	1	1	0	-18.1901
71.0551	3	1	0	24.0017
71.0601	1	1	0	-18.1901
71.0601	3	1	0	24.0017
71.0651	1	1	0	-18.1901
71.0651	3	1	0	24.0017
71.0701	1	1	0	-18.1901
71.0701	3	1	0	24.0017
71.0751	1	1	0	-18.1901
71.0751	3	1	0	24.0017
71.0801	1	1	0	-18.1901
71.0801	3	1	0	24.0017
71.0851	1	1	0	-18.1901
71.0851	3	1	0	24.0017
71.0901	1	1	0	-18.1901
71.0901	3	1	0	24.0017
71.0951	1	1	0	-18.1901
71.0951	3	1	0	24.0017
71.0961	1	1	0	8.91451
71.1001	1	1	0	-18.1901
71.1001	3	1	0	24.0017
71.1051	1	1	0	-18.1901
71.1051	3	1	0	24.0017
71.1101	1	1	0	-18.1901
71.1101	3	1	0	24.0017
71.1151	1	1	0	-18.1901
71.1151	3	1	0	24.0017
71.1191	3	1	0	61.6913
71.1201	1	1	0	-18.1901
71.1201	3	1	0	24.0017
71.1251	1	1	0	-18.1901
71.1251	3	1	0	24.0017
71.1301	1	1	0	-18.1901
71.1301	3	1	0	24.0017
71.1351	1	1	0	-18.1901
71.1351	3	1	0	24.0017
71.1401	1	1	0	-18.1901
71.1401	3	1	0	24.0017
71.1451	1	1	0	-18.1901
71.1451	3	1	0	24.0017
71.1501	1	1	0	-18.1901
71.1501	3	1	0	24.0017
71.1551	1	1	0	-18.1901
71.1551	3	1	0	24.0017
71.1601	1	1	0	-18.1901
71.1601	3	1	0	24.0017
71.1651	1	1	0	-18.1901
71.1651	3	1	0	24.0017
71.1701	1	1	0	-18.1901
71.1701	3	1	0	24.0017
71.1751	1	1	0	-18.1901
71.1751	3	1	0	24.0017
71.1761	1	1	0	8.91451
71.1801	1	1	0	-18.1901
71.1801	3	1	0	24.0017
71.1851	1	1	0	-18.1901
71.1851	3	1	0	24.0017
71.1901	1	1	0	-18.1901
71.1901	3	1	0	24.0017
71.1951	1	1	0	-18.1901
71.1951	3	1	0	24.0017
71.1991	3	1	0	61.6913
71.2001	1	1	0	-18.1901
71.2001	3	1	0	24.0017
71.2051	1	1	0	-18.1901
71.2051	3	1	0	24.0017
71.2101	1	1	0	-18.1901
71.2101	3	1	0	24.0017
71.2151	1	1	0	-18.1901
71.2151	3	1	0	24.0017
71.2201	1	1	0	-18.1901
71.2201	3	1	0	24.0017
71.2251	1	1	0	-18.1901
71.2251	3	1	0	24.0017
71.2301	1	1	0	-18.1901
71.2301	3	1	0	24.0017
71.2351	1	1	0	-18.1901
71.2351	3	1	0	24.0017
71.2401	1	1	0	-18.1901
71.2401	3	1	0	24.0017
71.2451	1	1	0	-18.1901
71.2451	3	1	0	24.0017
71.2501	1	1	0	-18.1901
71.2501	3	1	0	24.0017
71.2551	1	1	0	-18.1901
71.2551	3	1	0	24.0017
71.2561	1	1	0	8.91451
71.2601	1	1	0	-18.1901
71.2601	3	1	0	24.0017
71.2651	1	1	0	-18.1901
71.2651	3	1	0	24.0017
71.2701	1	1	0	-18.1901
71.2701	3	1	0	24.0017
71.2751	1	1	0	-18.1901
71.2751	3	1	0	24.0017
71.2791	3	1	0	61.6913
71.2801	1	1	0	-18.1901
71.2801	3	1	0	24.0017
71.2851	1	1	0	-18.1901
71.2851	3	1	0	24.0017
71.2901	1	1	0	-18.1901
71.2901	3	1	0	24.0017
71.2951	1	1	0	-18.1901
71.2951	3	1	0	24.0017
71.3001	1	1	0	-18.1901
71.3001	3	1	0	24.0017
71.3051	1	1	0	-18.1901
71.3051	3	1	0	24.0017
71.3101	1	1	0	-18.1901
71.3101	3	1	0	24.0017
71.3151	1	1	0	-18.1901
71.3151	3	1	0	24.0017
71.3201	1	1	0	-18.1901
71.3201	3	1	0	24.0017
71.3251	1	1	0	-18.1901
71.3251	3	1	0	24.0017
71.3301	1	1	0	-18.1901
71.3301	3	1	0	24.0017
71.3351	1	1	0	-18.1901
71.3351	3	1	0	24.0017
71.3361	1	1	0	8.91451
71.3401	1	1	0	-18.1901
71.3401	3	1	0	24.0017
71.3451	1	1	0	-18.1901
71.3451	3	1	0	24.0017
71.3501	1	1	0	-18.1901
71.3501	3	1	0	24.0017
71.3551	1	1	0	-18.1901
71.3551	3	1	0	24.0017
71.3591	3	1	0	61.6913
71.3601	1	1	0	-18.1901
71.3601	3	1	0	24.0017
71.3651	1	1	0	-18.1901
71.3651	3	1	0	24.0017
71.3701	1	1	0	-18.1901
71.3701	3	1	0	24.0017
71.3751	1	1	0	-18.1901
71.3751	3	1	0	24.0017
71.3801	1	1	0	-18.1901
71.3801	3	1	0	24.0017
71.3851	1	1	0	-18.1901
71.3851	3	1	0	24.0017
71.3901	1	1	0	-18.1901
71.3901	3	1	0	24.0017
71.3951	1	1	0	-18.1901
71.3951	3	1	0	24.0017
71.4001	1	1	0	-18.1901
71.4001	3	1	0	24.0017
71.4051	1	1	0	-18.1901
71.4051	3	1	0	24.0017
71.4101	1	1	0	-18.1901
71.4101	3	1	0	24.0017
71.4151	1	1	0	-18.1901
71.4151	3	1	0	24.0017
71.4161	1	1	0	8.91451
71.4201	1	1	0	-18.1901
71.4201	3	1	0	24.0017
71.4251	1	1	0	-18.1901
71.4251	3	1	0	24.0017
71.4301	1	1	0	-18.1901
71.4301	3	1	0	24.0017
71.4351	1	1	0	-18.1901
71.4351	3	1	0	24.0017
71.4391	3	1	0	61.6913
71.4401	1	1	0	-18.1901
71.4401	3	1	0	24.0017
71.4451	1	1	0	-18.1901
71.4451	3	1	0	24.0017
71.4501	1	1	0	-18.1901
71.4501	3	1	0	24.0017
71.4551	1	1	0	-18.1901
71.4551	3	1	0	24.0017
71.4601	1	1	0	-18.1901
71.4601	3	1	0	24.0017
71.4651	1	1	0	-18.1901
71.4651	3	1	0	24.0017
71.4701	1	1	0	-18.1901
71.4701	3	1	0	24.0017
71.4751	1	1	0	-18.1901
71.4751	3	1	0	24.0017
71.4801	1	1	0	-18.1901
71.4801	3	1	0	24.0017
71.4851	1	1	0	-18.1901
71.4851	3	1	0	24.0017
71.4901	1	1	0	-18.1901
71.4901	3	1	0	24.0017
71.4951	1	1	0	-18.1901
71.4951	3	1	0	24.0017
71.4961	1	1	0	8.91451
71.5001	1	1	0	-18.1901
71.5001	3	1	0	24.0017
71.5051	1	1	0	-18.1901
71.5051	3	1	0	24.0017
71.5101	1	1	0	-18.1901
71.5101	3	1	0	24.0017
71.5151	1	1	0	-18.1901
71.5151	3	1	0	24.0017
71.5191	3	1	0	61.6913
71.5201	1	1	0	-18.1901
71.5201	3	1	0	24.0017
71.5251	1	1	0	-18.1901
71.5251	3	1	0	24.0017
71.5301	1	1	0	-18.1901
71.5301	3	1	0	24.0017
71.5351	1	1	0	-18.1901
71.5351	3	1	0	24.0017
71.5401	1	1	0	-18.1901
71.5401	3	1	0	24.0017
71.5451	1	1	0	-18.1901
71.5451	3	1	0	24.0017
71.5501	1	1	0	-18.1901
71.5501	3	1	0	24.0017
71.5551	1	1	0	-18.1901
71.5551	3	1	0	24.0017
71.5601	1	1	0	-18.1901
71.5601	3	1	0	24.0017
71.5651	1	1	0	-18.1901
71.5651	3	1	0	24.0017
71.5701	1	1	0	-18.1901
71.5701	3	1	0	24.0017
71.5751	1	1	0	-18.1901
71.5751	3	1	0	24.0017
71.5761	1	1	0	8.91451
71.5801	1	1	0	-18.1901
71.5801	3	1	0	24.0017
71.5851	1	1	0	-18.1901
71.5851	3	1	0	24.0017
71.5901	1	1	0	-18.1901
71.5901	3	1	0	24.0017
71.5951	1	1	0	-18.1901
71.5951	3	1	0	24.0017
71.5991	3	1	0	61.6913
71.6001	1	1	0	-18.1901
71.6001	3	1	0	24.0017
71.6051	1	1	0	-18.1901
71.6051	3	1	0	24.0017
71.6101	1	1	0	-18.1901
71.6101	3	1	0	24.0017
71.6151	1	1	0	-18.1901
71.6151	3	1	0	24.0017
71.6201	1	1	0	-18.1901
71.6201	3	1	0	24.0017
71.6251	1	1	0	-18.1901
71.6251	3	1	0	24.0017
71.6301	1	1	0	-18.1901
71.6301	3	1	0	24.0017
71.6351	1	1	0	-18.1901
71.6351	3	1	0	24.0017
71.6401	1	1	0	-18.1901
71.6401	3	1	0	24.0017
71.6451	1	1	0	-18.1901
71.6451	3	1	0	24.0017
71.6501	1	1	0	-18.1901
71.6501	3	1	0	24.0017
71.6551	1	1	0	-18.1901
71.6551	3	1	0	24.0017
71.6561	1	1	0	8.91451
71.6601	1	1	0	-18.1901
71.6601	3	1	0	24.0017
71.6651	1	1	0	-18.1901
